key,date,article_daily_id,title,text
20120927-0,20120927,0,爆粗床戰血腥足料炮製羅仲謙阿Paul吹雞拍三級古惑仔,"爆粗床戰血腥足料炮製 羅仲謙阿Paul吹雞拍三級古惑仔 今年連續有多部港片叫好叫座，刺激王晶也加入力撐港片，計劃連開四部土產港片扶持新導演和新偶像，頭炮是重拍當年極受歡迎的《古惑仔》，欽點肌肉男羅仲謙演陳浩南、黃貫中（Paul）演浩南恩師大佬B、梁烈唯演山雞、沈震軒演坤等。由於不要內地市場，該片可以去盡拍三級，《古惑仔》終於可以講粗口、劈友劈到腸破血流，和上演大膽激情床戰。 王晶與文雋監製、劉偉強執導的《古惑仔》電影，是改編自牛佬的同名漫畫，96年上映時成績斐然，接連開拍了六部系列電影，掀起香港影壇的江湖片熱潮，同時在片中飾演男主角陳浩南的鄭伊健，也憑這部戲登事業高峯。如今王晶決定再夥文雋重拍2012版《古》片，將會由新導演陳翊恆執導，陳浩南一角會由羅仲謙飾演、梁烈唯飾演山雞、林子善飾演包皮、黃貫中演大佬B、沈震軒演坤、《喜愛夜蒲2》男星何浩文演大天二，而內地女星胡然飾演富家女，據悉她在戲中會有大膽性愛場面。 原裝故事改動細節 新版《古》片會由王晶的最佳拍檔公司出品，預計下周開拍，首日開工就會在彌敦道拍攝蠱惑仔互相大廝殺場面，到時劈爆肚，連腸都會見到。王晶昨日接受電話訪問說：「舊版因為遷就IIB級，蠱惑仔講數都唔講得粗口，新版拍三級就冇咁多顧慮，粗口、性愛場面同劈友戲可以去得盡啲，觀眾就可以睇得過癮啲，今次起用羅仲謙，係因為部戲要年輕化，想搵幾個肌肉男做主角，咁謙仔我真係幾睇好。」 王晶指新版會沿用舊版故事，但細節劇情會有新改動，而舊版由黎姿所演的細細粒，只會在新版第二集出現，人選還在挑選中。王晶計劃一連開拍四部港片栽培幕前和幕後人才，他說：「家導演同演員都唔夠，我覺得真係有需要捧新血接棒 ，所以未來一年，我準備雙線發展，我會監製一系列純港片捧新人撐香港影壇，而自己就會繼續拍大製作合拍片。」 伊健小春明年開騷 港片今年確實有復蘇之勢，之前彭浩翔執導的《春嬌與志明》和《低俗喜劇》成績極佳，《低》劇更過3,000萬票房，正在上映中的《一路向西》上映6天，截至前日約收855萬票房，該片有望收過2,000萬，幾部土產港片雖然沒有大卡士，但一樣可以得到觀眾熱烈捧場，反而不倫不類的中港合拍片縱使有梁朝偉、劉青雲與謝霆鋒等紅星演出的《聽風者》與《消失的子彈》票房卻麻麻，證明香港觀眾對大部份遷就內地市場的合拍片深感厭惡。 至於《古惑仔》的元組級人馬，包括鄭伊健、陳小春、朱永棠、謝天華等明年將在紅館舉行「古惑仔演唱會」，屆時必定會大唱電影歌曲《友情歲月》、《刀光劍影》等飲歌。 採訪：葉雪"
20120927-1,20120927,1,爆粗床戰血腥足料炮製　羅仲謙阿Paul吹雞拍三級古惑仔,"爆粗床戰血腥足料炮製　羅仲謙阿Paul吹雞 拍三級古惑仔 今年連續有多部港片叫好叫座，刺激王晶也加入力撐港片，計劃連開四部土產港片扶持新導演和新偶像，頭炮是重拍當年極受歡迎的《古惑仔》，欽點肌肉男羅仲謙演陳浩南、黃貫中（Paul）演浩南恩師大佬B、梁烈唯演山雞、沈震軒演坤等。由於不要內地市場，該片可以去盡拍三級，《古惑仔》終於可以講粗口、劈友劈到腸破血流，和上演大膽激情床戰。 王晶與文雋監製、劉偉強執導的《古惑仔》電影，是改編自牛佬的同名漫畫，96年上映時成績斐然，接連開拍了六部系列電影，掀起香港影壇的江湖片熱潮，同時在片中飾演男主角陳浩南的鄭伊健，也憑這部戲登事業高峯。如今王晶決定再夥文雋重拍2012版《古》片，將會由新導演陳翊恆執導，陳浩南一角會由羅仲謙飾演、梁烈唯飾演山雞、林子善飾演包皮、黃貫中演大佬B、沈震軒演坤、《喜愛夜蒲2》男星何浩文演大天二，而內地女星胡然飾演富家女，據悉她在戲中會有大膽性愛場面。 原裝故事改動細節 新版《古》片會由王晶的最佳拍檔公司出品，預計下周開拍，首日開工就會在彌敦道拍攝蠱惑仔互相大廝殺場面，到時劈爆肚，連腸都會見到。王晶昨日接受電話訪問說：「舊版因為遷就IIB級，蠱惑仔講數都唔講得粗口，新版拍三級就冇咁多顧慮，粗口、性愛場面同劈友戲可以去得盡啲，觀眾就可以睇得過癮啲，今次起用羅仲謙，係因為部戲要年輕化，想搵幾個肌肉男做主角，咁謙仔我真係幾睇好。」 王晶指新版會沿用舊版故事，但細節劇情會有新改動，而舊版由黎姿所演的細細粒，只會在新版第二集出現，人選還在挑選中。王晶計劃一連開拍四部港片栽培幕前和幕後人才，他說：「家導演同演員都唔夠，我覺得真係有需要捧新血接棒 ，所以未來一年，我準備雙線發展，我會監製一系列純港片捧新人撐香港影壇，而自己就會繼續拍大製作合拍片。」 伊健小春明年開騷 港片今年確實有復蘇之勢，之前彭浩翔執導的《春嬌與志明》和《低俗喜劇》成績極佳，《低》劇更過3,000萬票房，正在上映中的《一路向西》上映6天，截至前日約收855萬票房，該片有望收過2,000萬，幾部土產港片雖然沒有大卡士，但一樣可以得到觀眾熱烈捧場，反而不倫不類的中港合拍片縱使有梁朝偉、劉青雲與謝霆鋒等紅星演出的《聽風者》與《消失的子彈》票房卻麻麻，證明香港觀眾對大部份遷就內地市場的合拍片深感厭惡。 至於《古惑仔》的元組級人馬，包括鄭伊健、陳小春、朱永棠、謝天華等明年將在紅館舉行「古惑仔演唱會」，屆時必定會大唱電影歌曲《友情歲月》、《刀光劍影》等飲歌。 採訪：葉雪"
20120927-2,20120927,2,話你知成就經典角色,話你知 成就經典角色 《古惑仔》孕育出的經典角色，霸氣、情義、奸詐、毒辣個性要乜有乜，是70、80後的集體回憶。 大佬B（吳志雄飾） 　浩南的大佬，極力提攜浩南，被坤殺全家。 山雞（陳小春飾） 與浩南出生入死，到台灣投靠三聯幫後發迹。 大天二（謝天華飾） 洪興觀塘揸弗人，被「奔雷虎」耀揚掟落街身亡。 包皮（林曉峰飾） 浩南跟班，效忠洪興。 巢皮（朱永棠飾） 浩南跟班，第一集被殺，後來多了個蕉皮角色。 基哥（李兆基飾） 洪興揸弗人，名言是「肥佬黎，呢鋪我撐你！」 細細粒（黎姿飾） 浩南至愛，被殺後又出現翻生角色端木若愚。 蔣天生（任達華飾） 洪興龍頭，被殺後，龍頭由弟弟蔣天養接任。 十三妹（吳君如飾） 洪興砵蘭街揸弗人，在《洪興十三妹》擔正。 韓賓（尹揚明飾） 洪興葵青揸弗人，十三妹的歡喜冤家。 大飛（黃秋生飾） 洪興北角揸弗人，為人不拘小節，行為狂野豪邁。 牧師（林尚義飾） 經常與蠱惑仔打交道，女兒莫文蔚是山雞女友。 坤（吳鎮宇飾） 洪興揸弗人，第一集與浩南交惡，最終被槍殺。 烏鴉（張耀揚飾） 經典奸角，東星雙虎之一，舉手投足流露霸氣。
20120927-3,20120927,3,不合常理舊版為電檢趕絕粗口,不合常理 舊版為電檢趕絕粗口 電影《古惑仔》系列96年開始在港掀起熱潮，幾乎套套票房過千萬，全賴一班熱血青年問阿爸阿媽攞錢入場。不過這群後生仔大部份未夠秤，片商為顧及票房，不得不將之拍成IIB級，而礙於當年綁手綁腳的香港電檢制度，凡有粗口對白都會被歸立為三級片，因此社團間講數、蠱惑仔廝殺、同儕講鹹濕笑話等等，居然沒有半句粗口，完全不合常理。因此，新版《古惑仔》集粗口、性愛元素於一身，可謂更加原汁原味及忠於事實。
20120927-4,20120927,4,威水史《古惑仔》系列票房近億,威水史 《古惑仔》系列票房近億 《古惑仔》系列電影改編自牛佬的同名漫畫，當年上映時大受MK仔女追捧，結果一年內拍三集續集，六集共收近億元票房，更衍生大堆外傳。年輕一輩甚至誤以為香港真的有「洪興」和「東星」社團。
20120927-5,20120927,5,剖白內心谷新戲　栢芝大嘆孤單,剖白內心谷新戲　栢芝大嘆孤單 【北京直擊】張栢芝、章子怡和韓國藝人張東健昨日在北京宣傳電影《危險關係》，栢芝已先後有五套片票房失利，今仗對她來說只許成功不許失敗。栢芝雖斷言否認跟謝霆鋒復合，但就坦承自己跟戲中角色一樣，都是外表很壞，其實內心很孤單。 韓國導演許秦豪執導的電影《危險關係》昨日在北京舉行首映會，一班演員張栢芝、章子怡和張東健接受記者訪問。栢芝之前有五部電影包括《楊門女將之軍令如山》、《無價之寶》、《極速天使》、《影子愛人》和《河東獅吼2》連環仆，對上一套《河東2》在港只有15萬票房，內地收七千多萬，是同片演員小沈陽少有不過一億票房的電影。今趟《危》片是栢芝手上最後一部已完成的電影，不少片商視此片為測試栢芝叫座力的最後機會，在不容有失下，栢芝昨日非常着緊，對記者有問必答。 沒空想復合 栢芝在片中飾演放蕩名媛，跟張東健有不少床戲，栢芝不諱言自己跟片中的角色性格很像，都是對愛情非常渴望，她說：「大家都是很勇敢承受一些壓力，人生有些高高低低，心裏面的難受沒有很多人了解到。她外表看起來很壞，其實內心很孤單和可憐，我可以很用心演出來。」被問到會否為孩子而跟謝霆鋒復合，栢芝坦言現在只想讓孩子活得開心和健康，其他事情沒時間想。巧合的是，栢芝7年前和張東健合作過電影《無極》，這次兩人再碰頭，各自有了小孩，栢芝表示兩人交換了孩子的照片，她還買了一雙波鞋送給張東健的孩子。章子怡透露主動推薦栢芝演出，藉此打破不和傳言。章子怡表示早在00年大學畢業時，就想找個人嫁，想不到當了明星，她說：「這都是緣分，我喜歡小孩子，結婚生子是我將來的計劃。」不過她不肯回答與撒貝寧的緋聞。至於跟兩位女演員有不少床戲的張東健，他笑言沒有太太喜歡老公去拍床戲，不過太太會理解和支持。採訪、攝影：陶然婷
20120927-6,20120927,6,盧海鵬紅隧撞車,盧海鵬紅隧撞車 盧海鵬昨日乘同性朋友的平治房車，由紅磡經紅隧過海到港島，但在理工大學附近的紅隧入口位置發生車禍，三車串燒連環相撞，盧海鵬乘座的車被夾中間，不但車頭蓋摺曲，車尾都有損毀，幸好盧海鵬和司機友人都沒受傷。 據知最後的車子因閃避一部小巴而導致意外，盧海鵬乘坐的平治後座放了果籃，問到是否準備中秋送禮，盧海鵬說：「我哋過海約咗朋友食飯，果籃係帶畀朋友。」採訪、攝影：吳子葵
20120927-7,20120927,7,星爺申請終止聆訊,星爺申請終止聆訊 周星馳遭前女友于文鳳追討七千萬元投資佣金及顧問費一案，次被告即周星馳名下的星揚海外有限公司，昨向法庭申請剔除於被告之列，因于反對而需排期聆訊，雙方須依規定日期內提交文件。 首被告周星馳也打算申請終止聆訊，要求參考于文鳳提交的文件，但聆案官指該文件有關星揚申請剔除事宜，周既非申請剔除者，毋須獲得有關文件。另于文鳳也申請修改申索書，聆案官批准她於14日內提交修訂文件。根據入稟狀，于文鳳02年擔任周的個人財務顧問，按協議于每月可獲2萬元（後改為3.5萬）酬金，周曾口頭承諾將投資獲利，除稅後利潤一成支付于作佣金。前年二人分手，于向周追討八千萬元佣金，但只收回一千萬。 採訪：蔡少玲 案件編號：HCA1584/12
20120927-8,20120927,8,《向西》全西宴慶功,《向西》全西宴慶功 港片票房回春，當中由何佩瑜（Jeana）、張暖雅和郭穎兒（Celia K）等擔演的電影《一路向西》，至前日票房有855萬元，成績不錯，前晚電影公司在西環舉行「九西全席」慶功，九樣餸菜名皆有「西」字，如「原隻大蝦西多士」和「西檸煎走地雞」等。 同場的Jeana不敵張暖雅的勁Deep V透視裝，Jeana說：「怕大家食唔落適可而止，唔係男友（張柏文）唔准，成績好先再少布啲。」問柏文是否已看新戲？Jeana坦言未，會否忍不住先看？她笑說：「唔怪得肉緊咗。」 採訪：黃曉妍　攝影：陳慧安
20120927-9,20120927,9,銅鑼灣百病纏身屢動手術　Miki情敵撐枴杖行街,銅鑼灣 百病纏身屢動手術　Miki情敵撐枴杖行街 永安集團太子爺郭永淳嘅34歲前妻伍志恆（Connie），曾經喺微博開名鬧情敵餅女楊愛瑾（Miki）係狐狸精，話Miki介入自己嘅婚姻令佢同老公結束咗九年嘅夫妻關係，亦因為咁搞到自己百病纏身，手術都做咗十次，出入仲要扶枴杖。Connie又因為厭食症體重得番70磅，舊年仲要返上海長時間休養，贍養費都要打咗一輪官司先至加到每個月四萬幾。Connie慘痛經歷過去，經過差唔多一年休養，前日兩點幾就見Connie一個人喺銅鑼灣出現。 行商場冇心水 Connie雖然仲係揸住枝枴杖，不過都係用嚟輔助，而且精神都飽滿番，面色亦都已經好好多。Connie首先行咗入一間電訊公司，攞咗張身份證畀店員影印，搞咗一輪手續問咗一輪問題之後，Connie就行咗去金百利商場行街，見佢望咗一輪冇乜心水，就落返樓下講電話同打訊息。企咗一陣跟住就行咗去百德新街，睇嚟Connie已經重新投入返社會，亦學識愛錫自己，佢嘅朋友睇見應該開心。 採訪、攝影：梁繼光
