key,date,article_daily_id,title,text
20040216-0,20040216,0,嗌完大交　去意已決　不再閃縮安仔轟烈分手　Sammi閨中獨憔悴,嗌完大交　去意已決　不再閃縮 安仔轟烈分手　Sammi閨中獨憔悴 許志安和鄭秀文（Sammi）十三年的戀情告終，Sammi近日情緒極度低落，加上哮喘復發，推掉了所有工作，留在家中不見人，昨日亦缺席台灣的宣傳以避開安仔。據知今次分手由安仔提出，他不單去意已決，更表現高調，令Sammi大受打擊。 鄭秀文和許志安長達十三年的戀情，經歷兩次離合後，月前第三度分手。據消息透露，這次分手對Sammi造成了嚴重打擊，原因是過往兩次分手都是由她提出，安仔則一直癡心地靜待Sammi回心轉意，但月前兩人鬧了一場大交之後，安仔表現得去意已決，完全出乎Sammi意料。近日Sammi因為情變而心情抑鬱，日日躲在家中，不願見人。     情緒低落  推辭所有工作   Sammi情緒低落得推卻近日的工作，上周五她原定要出席擔任代言人的唇膏宣傳活動，有關方面早上十一時通知傳媒，指Sammi因哮喘復發而缺席；情人節當日，一年一度在新加坡舉行的「MTV亞洲音樂大獎」頒獎禮，Sammi奪得「最受歡迎香港歌手」大獎，她同樣以抱恙為由缺席；昨日她本要和言承旭在台灣宣傳電影《魔幻廚房》，為避過和安仔一同在台灣現身的尷尬場面，Sammi兩日前已表明因病不能出席。  另一邊廂，安仔主動出擊，單方面宣布和Sammi分手的消息，一改過往分手復合都低調處理的手法不再閃縮，明顯是不留餘地。本月八日，安仔發表單身宣言，聲稱今年沒有情人節，卻不願透露何時分手；而安仔上周四拍攝新歌《大男人》的MV時，更赤裸上身並與女主角濕吻，擺明不怕Sammi呷醋；前日許志安在台灣宣傳時，表示情人節在工作中度過完全不覺得孤單，更和Sammi劃清界線說：「至於鄭秀文，我不會和她再見面，也不知道她要來台灣。」 避談復合  帶記者遊花園   昨日下午安仔在台北出席在西門町舉行的宣傳活動，安仔與現場歌迷放氣球許願。問安仔是否不會再見Sammi，他表示沒有看過報道而不回應，安仔表示和Sammi是「很好、很好、很要好」的朋友，不可能不和她見面。問安仔可會跟Sammi復合，他顧左右而言他說：「健康很重要，大家真的要多注意。」大概是對Sammi病發不能工作的事件作出的感慨。而安仔在活動後即趕回港。     回港黑面  機場不發一言   在台灣記者面前暢所欲言的安仔，一返到港即變臉。昨日傍晚六時四十五分，安仔獨自步出機場禁區，他甫見記者即耷低頭，面露不悅，記者問安仔和Sammi分手是否由他主動提出，安仔即時黑面。其間有歌迷上前要求簽名，安仔則沒有拒絕，再問安仔是否不會再見Sammi，他一樣不作理會，然後步行到停車場離去。  採訪、攝影：黎寶蘋、娛樂突發組
20040216-1,20040216,1,Tiffany何去何從今揭盅,Tiffany何去何從今揭盅 新人官恩娜、李蘢怡（Tiffany）及組合2R，昨日出席在將軍澳新都城舉行的「SnoopyinDIY潮流騷」，官恩娜即場穿上由學生設計的史諾比斜膊、露臍裝及短裙等性感服飾。     佳節有着落   有傳StarEast將會把旗下的藝人轉讓給其他公司，Tiffany對此說：「嗰時公司搵其他artist傾嘅時候我唔喺香港，不過十六號（即今日）會有公布，𠵱家我重係合約歌手。」  一直不肯承認拍拖的Tiffany表示，情人節跟男性友人約會，她說：「情人節有食飯，食飯啫！唔一定係男友。」  採訪、攝影：楊潔雯、卓美娟
20040216-2,20040216,2,羅大佑籌備廿載終圓夢,羅大佑籌備廿載終圓夢 羅大佑將於下月十二日至十三日於紅館舉行「羅大佑搞搞真意思演唱會」，他昨日與好友伍佰往灣仔出席個唱記者會。  羅大佑笑言這次個唱絕不倉卒，因為已籌備了二十年，他說：「○三年太多事嘞，爆發咗沙士之外，香港嘅張國榮、林振強同梅艷芳都離去，其實阿梅真係香港嘅傳奇，好有香港嘅精神，我希望今次演唱會對香港有正面嘅推動力。」     伍佰任嘉賓   問羅大佑會邀請甚麼嘉賓？他說：「有伍佰就OK啦！」  採訪：陳梅香
20040216-3,20040216,3,Twins長髮飄逸大風吹到嘔,Twins長髮飄逸大風吹到嘔 二人組合Twins早前為韓國LG手提電話所拍的廣告，外界反應不俗，加上鍾欣桐（阿嬌）和蔡卓妍（阿Sa）兩人出席任何場合，都拿着電話落足力宣傳，所以該公司決定再加碼，邀請兩人續約再任代言人，拍攝新一輯平面廣告。  但由於Twins的工作排得密麻麻，兩人現時正在雲南拍電影，故她們在出發前，便要還清所有廣告債。     天寒地凍着背心   在拍攝當日，正是香港天氣最寒冷的日子，阿嬌和阿Sa要着住小背心，還要被大風扇狂吹秀髮，以營造飄逸效果，兩人凍到手震腳震，更吹到作嘔，不過兩人在面對鏡頭時仍能強裝開心，真是有苦自己知，而幸好攝影師亦體諒兩人，所以便以超快的速度拍完此鏡頭。
20040216-4,20040216,4,艾永玲生育大計賀情人節,艾永玲生育大計賀情人節 張耀揚前女友艾永玲去年底與外籍男友結婚。前晚艾永玲和其丈夫二人一同出席在灣仔舉行的舞會。  一身性感打扮的艾永玲大晒幸福說：「婚後第一年過情人節，收到好多禮物，好開心，我哋都有計劃生BB。」
20040216-5,20040216,5,徐熙媛好友胞妹探班送暖,徐熙媛好友胞妹探班送暖 台灣女星徐熙媛（大S、中）前晚情人節要趕拍台劇《戰神》，未能跟男友藍正龍度過，幸好胞妹徐熙娣（小S、左）和吳佩慈（右）帶了朱古力來探班，並為大S做按摩，她才不感到寂寞。
20040216-6,20040216,6,趙世曾、Wendy3G情侶檔冇得走私,趙世曾、Wendy3G情侶檔冇得走私 趙世曾前晚偕女友Wendy出席灣仔舞會兼過情人節，趙世曾一向對女友節儉，但他前晚謂已送禮物及花，他說：「我幫襯誠哥（李嘉誠）買咗兩部3G電話，一人一部，以後佢知道晒我嘅行蹤囉！」
20040216-7,20040216,7,大方任聽蔡一傑開創先河,大方任聽蔡一傑開創先河 蔡一傑昨日出席商台為他補祝的生日會，正日二月六日生日的蔡一傑笑言自己三喜臨門，他說：「好開心，我新碟取得全亞洲銷量金唱片，我重創先河畀網友合法download我嘅歌，反應重好好，重有就係我生日。」
20040216-8,20040216,8,何超瓊工作掛帥唔要浪漫,何超瓊工作掛帥唔要浪漫 何超瓊前晚出席婦女研討會，與一班女士度過情人節，她對此說：「我係半個主人家，冇得慶祝都冇可惜，我下午已經同家人食咗飯，夜晚做嘢都幾充實。」她更替胞妹何超儀獲提名金像獎而高興。
20040216-9,20040216,9,Yumiko主動獻吻小春嫌棄,Yumiko主動獻吻小春嫌棄 陳小春、鄭希怡（Yumiko）和2R等，前晚在九龍灣出席港台舉行的聯校舞會。小春和Yumiko手拖手以情侶檔表演，Yumiko小鳥依人般依偎在小春肩膊上，還親吻他的臉頰，二人狀甚陶醉。     大為受落   Yumiko在演出時向「夢中情人」小春主動獻殷勤，小春大為受落，不過他事後卻說：「我麻麻哋鍾意主動型嘅女仔，今晚演出係玩吓，唔係認真，所以冇尷尬。」  對在情人節收到Yumiko的香吻，小春說：「多謝晒。」Yumiko則說：「女仔要矜貴啲好。」有報道指小春在電影慶功宴上留意穿低胸衫的張栢芝，小春否認說：「人哋烏低身我會避開唔睇，狗嘅思維先咁做。」  採訪：王連連、楊潔雯　攝影：陳烱威
